City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
462,Itaituba,BR,-4.2761,-55.9836,76.28,97,90,1.3,overcast clouds
463,Conceicao Da Barra,BR,-18.5933,-39.7322,77.86,82,12,8.32,few clouds
464,Burns Lake,CA,54.2331,-125.7533,44.02,72,100,3.24,overcast clouds
465,Kangasala,FI,61.4638,24.076,34.07,91,100,15.08,snow
466,Sur,OM,22.5667,59.5289,79.59,47,0,3.36,clear sky
467,Diamantino,BR,-14.4086,-56.4461,75.81,91,96,3.33,overcast clouds
468,Shar,KZ,49.5886,81.0453,29.68,86,100,13.78,overcast clouds
469,Cherskiy,RU,68.75,161.3,3.99,91,99,8.5,overcast clouds
470,Khani,GE,41.9563,42.9566,27.97,98,92,1.81,snow
471,Yar-Sale,RU,66.8333,70.8333,12.22,93,100,16.24,overcast clouds
472,Derzhavinsk,KZ,51.1,66.3167,12.88,99,88,9.93,overcast clouds
473,Rocha,UY,-34.4833,-54.3333,62.85,54,0,4.18,clear sky
474,Waipawa,NZ,-41.4122,175.5153,56.95,77,95,7.7,overcast clouds
475,Kalmunai,LK,7.4167,81.8167,78.28,85,17,3.85,few clouds
476,Klyuchi,RU,52.2667,79.1667,26.82,97,98,4.18,overcast clouds
477,Inta,RU,66.0317,60.1659,22.44,81,100,10.47,overcast clouds
478,Ryotsu,JP,38.0833,138.4333,45.91,48,66,17.54,broken clouds
479,Camapua,BR,-19.5314,-54.0439,75.06,83,82,1.32,broken clouds
480,Pochutla,MX,15.7432,-96.4661,84.81,51,100,6.53,overcast clouds
481,Chifeng,CN,42.2683,118.9636,35.47,31,3,6.76,clear sky
482,Krasnoborsk,RU,61.5598,45.934,14.38,89,100,13.29,overcast clouds
483,Isangel,VU,-19.55,169.2667,82.62,70,51,7.7,broken clouds
484,Maceio,BR,-9.6658,-35.7353,78.24,88,75,2.3,broken clouds
485,Jiangyou,CN,31.7667,104.7167,55.24,81,90,2.62,overcast clouds
486,Nouadhibou,MR,20.931,-17.0347,64.38,94,100,4.61,overcast clouds
487,Ancud,CL,-41.8697,-73.8203,54.23,80,47,14.25,scattered clouds
488,Mount Isa,AU,-20.7333,139.5,83.97,23,0,12.66,clear sky
489,Siavonga,ZM,-16.5382,28.7088,74.37,90,93,4.63,light rain
490,Kirakira,SB,-10.4544,161.9205,83.82,74,100,2.13,overcast clouds
491,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,74.75,94,100,1.74,moderate rain
492,Taicheng,CN,38.731,113.228,35.01,27,0,4.12,clear sky
493,Tautira,PF,-17.7333,-149.15,81.36,75,65,14.56,light rain
494,Paamiut,GL,61.994,-49.6678,25.07,81,92,4.5,overcast clouds
495,Avera,US,33.194,-82.5271,65.71,39,5,13.22,clear sky
496,Cortez,US,37.3489,-108.5859,73.04,10,0,10.36,clear sky
497,Indramayu,ID,-6.3264,108.32,77.43,88,81,4.92,broken clouds
498,Filingue,NE,14.3521,3.3168,81.75,7,3,12.71,clear sky
499,Northampton,US,40.8754,-75.2499,33.76,54,95,1.99,overcast clouds
500,Rio Gallegos,AR,-51.6226,-69.2181,50.05,43,20,14.97,few clouds
501,Forestville,US,38.8451,-76.875,38.86,47,75,14.97,broken clouds
502,Ambulu,ID,-8.345,113.6058,75.99,86,86,2.73,overcast clouds
503,Chake Chake,TZ,-5.2459,39.7666,80.22,81,41,5.21,scattered clouds
504,Ilek,RU,51.5271,53.3831,32.09,92,100,11.7,overcast clouds
505,Erzin,TR,36.9559,36.2,44.85,62,0,2.33,clear sky
506,Iida,JP,35.5197,137.8207,50.04,57,80,3.0,broken clouds
507,Irtyshskiy,RU,58.3333,68.1333,13.77,94,100,11.99,overcast clouds
508,Ust-Barguzin,RU,53.45,108.9833,6.24,93,75,4.74,broken clouds
509,Hot Springs,US,34.5037,-93.0552,64.8,35,0,6.91,clear sky
510,Kokkola,FI,63.8385,23.1307,26.76,92,100,10.36,snow
511,Mehran,IR,33.1222,46.1646,54.14,36,0,9.8,clear sky
512,Guymon,US,36.6828,-101.4816,66.2,26,0,12.66,clear sky
513,Nueve De Julio,AR,-35.4444,-60.8831,64.58,58,0,1.57,clear sky
514,Itoman,JP,26.1247,127.6694,64.42,77,75,16.11,broken clouds
515,Campoverde,PE,-8.4753,-74.8058,78.49,95,82,3.22,broken clouds
516,Sredniy Ikorets,RU,51.0675,39.7584,25.68,69,99,16.96,overcast clouds
517,Aksu,CN,41.1231,80.2644,48.45,45,85,2.33,overcast clouds
518,Yangjiang,CN,21.85,111.9667,64.42,83,99,8.28,overcast clouds
519,Sakakah,SA,29.9697,40.2064,51.37,20,0,5.7,clear sky
520,Fukue,JP,32.6881,128.8419,55.76,67,75,1.14,broken clouds
521,Atagay,RU,55.1033,99.3875,5.38,99,85,2.77,overcast clouds
522,Vanderhoof,CA,54.0166,-124.0198,41.67,68,100,4.36,overcast clouds
523,Pastavy,BY,55.1168,26.8326,32.56,63,100,12.68,overcast clouds
524,Kayes,ML,14.0,-11.0,93.94,13,95,5.44,overcast clouds
525,Aberdeen,GB,57.1437,-2.0981,47.5,93,11,1.14,few clouds
526,Mahon,ES,39.8885,4.2658,50.56,100,0,8.05,clear sky
527,Savannah Bight,HN,16.45,-85.85,77.58,77,99,11.81,overcast clouds
528,Ostoros,HU,47.8667,20.4333,41.86,40,9,1.23,clear sky
529,Afsin,TR,38.2477,36.914,31.62,65,13,1.54,few clouds
530,Kushima,JP,31.4583,131.2333,55.62,69,100,9.19,light rain
531,Isparta,TR,38.0,31.0,37.81,56,1,4.0,clear sky
532,Campos,BR,-21.75,-41.3,75.02,95,15,1.88,few clouds
533,Benicarlo,ES,40.4165,0.4271,52.9,74,31,6.76,scattered clouds
534,Redditch,GB,52.3065,-1.9457,50.34,83,97,2.08,overcast clouds
535,Nexo,DK,55.0607,15.1306,42.89,87,15,20.6,few clouds
536,Wasilla,US,61.5814,-149.4394,42.01,46,20,14.97,few clouds
537,Vila Do Maio,CV,15.1333,-23.2167,70.59,73,99,14.03,overcast clouds
538,Carutapera,BR,-1.195,-46.02,76.57,90,100,5.88,moderate rain
539,Talakan,RU,50.3167,130.3667,20.26,86,64,1.07,broken clouds
540,Port-Gentil,GA,-0.7193,8.7815,81.48,84,83,14.16,light rain
541,Maralal,KE,1.0968,36.698,60.31,86,79,3.67,light rain
542,Kerema,PG,-7.9631,145.7785,82.56,74,51,3.69,broken clouds
543,Muisne,EC,0.6,-80.0333,79.92,78,89,2.66,overcast clouds
544,Tecoanapa,MX,16.5167,-98.75,83.64,50,82,7.96,broken clouds
545,Tretten,NO,61.3142,10.3007,40.59,62,100,9.31,overcast clouds
546,Serenje,ZM,-13.2325,30.2352,62.51,98,100,4.43,light rain
547,Goderich,CA,43.7501,-81.7165,23.92,58,100,23.02,overcast clouds
548,Uyemskiy,RU,64.4743,40.8524,5.05,84,20,2.24,few clouds
549,Aasiaat,GL,68.7098,-52.8699,19.22,79,59,14.36,broken clouds
550,Hami,CN,42.8,93.45,48.11,37,100,14.67,overcast clouds
551,Wau,SS,7.7029,27.9953,82.58,12,94,3.98,overcast clouds
552,Costinesti,RO,43.95,28.6333,38.44,59,92,6.91,overcast clouds
553,Malatya,TR,38.5,38.0,26.65,69,0,3.44,clear sky
554,Ngunguru,NZ,-35.6167,174.5,65.95,67,9,7.92,clear sky
555,Nizwa,OM,22.9333,57.5333,75.13,27,0,0.36,clear sky
556,Taree,AU,-31.9,152.4667,72.1,100,40,4.61,light rain
557,Xinpu,CN,34.5997,119.1594,41.56,62,75,5.77,broken clouds
558,Otradnoye,RU,59.7775,30.8181,26.56,85,100,8.97,light snow
559,Buraydah,SA,26.326,43.975,59.45,27,0,9.42,clear sky
560,Ahuimanu,US,21.4447,-157.8378,79.86,68,75,8.05,broken clouds
561,Arlit,NE,18.7369,7.3853,76.05,6,10,6.31,clear sky
562,Kamenka,RU,51.3223,42.7678,23.72,85,100,19.35,overcast clouds
563,Aklavik,CA,68.2191,-135.0107,3.97,83,92,3.44,overcast clouds
564,Sheregesh,RU,52.9209,87.9869,19.92,96,100,3.65,light snow
565,Williston,US,48.147,-103.618,49.8,30,68,8.01,broken clouds
566,Mason City,US,43.1536,-93.201,32.27,46,0,12.66,clear sky
567,Thaba-Tseka,LS,-29.522,28.6084,48.51,64,27,3.71,scattered clouds
568,Kalutara,LK,6.5831,79.9593,76.64,89,4,4.16,clear sky
569,Playa Vicente,MX,17.8333,-95.8167,89.19,14,46,6.11,scattered clouds
570,Karcsa,HU,48.3113,21.8054,40.24,43,20,3.27,few clouds
571,Dolinsk,RU,47.35,142.8,29.35,77,100,18.01,overcast clouds
572,Morro Bay,US,35.3658,-120.8499,67.08,71,50,7.0,scattered clouds
573,Muros,ES,42.7762,-9.0603,56.08,83,100,5.26,overcast clouds
574,Harlingen,US,26.1906,-97.6961,80.69,44,0,18.41,clear sky
575,Silver City,US,32.7701,-108.2803,74.91,9,0,13.8,clear sky
576,Puertollano,ES,38.6871,-4.1073,47.19,86,77,4.47,broken clouds
577,Mungwi,ZM,-10.1732,31.3694,62.26,97,56,2.53,broken clouds
578,Sola,VU,-13.8833,167.55,82.78,72,98,11.27,overcast clouds
579,Nazilli,TR,37.9163,28.3223,49.23,53,19,2.93,few clouds
580,Thinadhoo,MV,0.5333,72.9333,81.61,64,19,5.53,few clouds
581,Baruun-Urt,MN,46.6806,113.2792,28.38,34,95,4.05,overcast clouds
582,Laibin,CN,23.7,109.2667,56.03,79,98,5.37,overcast clouds
583,Buchanan,LR,5.8808,-10.0467,79.79,89,99,5.26,overcast clouds
584,Tahoua,NE,14.8888,5.2692,77.23,7,2,11.77,clear sky
585,Moree,AU,-29.4667,149.85,73.42,73,100,6.91,overcast clouds
586,Blackwater,AU,-23.5833,148.8833,75.83,62,45,3.71,scattered clouds
587,Sedalia,US,38.7045,-93.2283,46.31,36,0,9.22,clear sky
588,Canton,CN,23.1167,113.25,58.95,69,95,9.86,light rain
589,Chulman,RU,56.8479,124.9104,13.32,95,100,3.4,overcast clouds
590,Hsinchu,TW,24.8036,120.9686,64.85,94,97,5.01,light rain
591,Manavalakurichi,IN,8.1333,77.3,78.48,82,0,0.49,clear sky
592,Lodwar,KE,3.1191,35.5973,85.62,47,87,8.46,overcast clouds
593,Gidole,ET,5.65,37.3667,63.14,57,45,1.95,scattered clouds
594,Gorontalo,ID,0.5412,123.0595,76.5,91,99,1.5,overcast clouds
595,Bobcaygeon,CA,44.5462,-78.542,16.88,65,100,13.96,overcast clouds
596,Leeton,AU,-34.5667,146.4,69.89,56,85,7.34,overcast clouds
597,Atasu,KZ,48.6814,71.6433,23.68,97,95,8.88,overcast clouds
598,Yenagoa,NG,4.9247,6.2642,79.09,88,68,3.65,broken clouds
599,Kakori,IN,26.8833,80.8,69.75,68,0,0.0,haze
600,Kijang,KR,35.2442,129.2139,46.13,46,97,11.39,overcast clouds
601,Birecik,TR,37.0294,37.9903,40.21,54,0,4.29,clear sky
602,Tamandare,BR,-8.7597,-35.1047,78.26,86,83,7.31,moderate rain
603,Puerto Narino,CO,-3.7703,-70.3831,72.43,99,100,1.43,overcast clouds
604,Nizhniy Baskunchak,RU,48.2198,46.8311,33.19,68,98,16.64,overcast clouds
605,Tarko-Sale,RU,64.9225,77.785,8.06,95,81,10.45,broken clouds
606,Richards Bay,ZA,-28.783,32.0377,72.3,82,94,2.91,light rain
607,Belyy Yar,RU,53.6039,91.3903,8.49,78,100,2.24,overcast clouds
608,Nanning,CN,22.8167,108.3167,59.45,81,98,3.76,overcast clouds
609,Larsnes,NO,62.2028,5.5773,48.61,84,100,22.26,overcast clouds
610,Nampula,MZ,-15.1165,39.2666,73.35,94,40,8.05,scattered clouds
611,Sinnamary,GF,5.3833,-52.95,77.56,87,96,13.0,overcast clouds
612,Parry Sound,CA,45.3501,-80.033,19.45,58,100,12.75,overcast clouds
613,Tura,IN,25.5198,90.2201,68.94,59,1,4.07,clear sky
614,Port Blair,IN,11.6667,92.75,78.84,89,20,2.3,mist
615,Oudtshoorn,ZA,-33.5907,22.2014,59.36,34,30,4.85,scattered clouds
616,Gotsu,JP,35.0,132.2167,47.68,51,100,11.61,overcast clouds
617,Almaty,KZ,43.25,76.95,39.11,87,75,4.47,broken clouds
618,Sumkino,RU,58.1108,68.3244,13.37,95,100,10.36,overcast clouds
619,Saint-Francois,FR,46.4154,3.9054,43.68,87,0,0.0,clear sky
620,Sokoto,NG,13.0609,5.239,80.29,10,5,11.3,clear sky
621,Cabinda,AO,-5.55,12.2,80.22,93,81,9.33,light rain
622,Swinoujscie,PL,53.9105,14.2471,44.47,85,32,14.79,scattered clouds
623,Chabahar,IR,25.2919,60.643,77.74,71,0,14.0,clear sky
624,Qasigiannguit,GL,68.8193,-51.1922,20.17,69,47,8.48,scattered clouds
625,Shuiji,CN,27.4214,118.345,51.84,95,100,2.15,overcast clouds
626,Sanary-Sur-Mer,FR,43.1178,5.8001,53.55,49,49,5.3,scattered clouds
627,Marzuq,YE,14.4,46.4667,65.12,29,5,3.49,clear sky
628,Mount Gambier,AU,-37.8333,140.7667,62.51,88,37,6.91,scattered clouds
629,Vertientes,CU,21.2594,-78.1464,75.81,42,29,14.74,scattered clouds
630,Cabra,ES,37.4725,-4.4421,55.65,73,97,4.32,overcast clouds
631,Tazovskiy,RU,67.4667,78.7,-9.24,99,35,8.34,scattered clouds
632,Shima,CN,24.4478,117.8111,53.62,70,100,6.29,overcast clouds
633,Itupiranga,BR,-5.1347,-49.3267,77.32,95,100,1.83,light rain
634,Albesti,RO,47.7,27.0667,38.17,47,31,4.81,scattered clouds
635,Linhai,CN,28.85,121.1167,50.94,83,100,1.41,overcast clouds
636,Ponta Delgada,PT,37.7333,-25.6667,59.72,88,75,10.36,broken clouds
637,Shubarkuduk,KZ,49.1447,56.4872,35.29,89,100,21.5,overcast clouds
638,Sambava,MG,-14.2667,50.1667,76.14,91,30,5.26,scattered clouds
639,Sovetskiy,RU,61.3614,63.5842,22.51,92,100,14.09,overcast clouds
640,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,76.41,83,50,3.33,scattered clouds
641,Talaya,RU,61.3833,152.75,-4.25,97,100,5.06,overcast clouds
642,Tucurui,BR,-3.7661,-49.6725,75.97,94,98,2.62,overcast clouds
643,Vidim,RU,56.4088,103.1106,4.42,98,100,4.92,overcast clouds
644,Stornoway,GB,58.2093,-6.3865,44.92,81,54,0.0,haze
645,Pontianak,ID,-0.0333,109.3333,73.38,94,20,3.44,few clouds
646,Hope,US,33.6671,-93.5916,78.85,56,14,5.41,few clouds
647,Date,JP,42.4681,140.8681,40.1,71,72,21.23,broken clouds
648,Lufilufi,WS,-13.8745,-171.5986,87.58,72,95,13.04,overcast clouds
649,San Juan,AR,-31.5375,-68.5364,78.51,18,30,8.37,scattered clouds
650,Verkh-Chebula,RU,56.0308,87.6218,7.52,86,9,7.11,clear sky
651,Jiujiang,CN,29.7333,115.9833,56.01,78,97,4.72,overcast clouds
652,Del Gallego,PH,13.9223,122.5954,78.31,87,99,4.0,overcast clouds
653,Casambalangan,PH,18.3765,122.1274,79.97,84,26,8.32,scattered clouds
654,Lazaro Cardenas,MX,17.9583,-102.2,82.98,44,79,10.74,broken clouds
655,Liepaja,LV,56.5419,21.0367,39.18,93,0,10.36,clear sky
656,Mackay,AU,-21.15,149.2,81.68,79,8,7.85,clear sky
657,Mayo,US,38.8876,-76.5119,40.08,48,100,17.27,overcast clouds
658,Burgos,ES,42.3394,-3.7079,48.61,76,0,9.22,clear sky
659,Coihaique,CL,-45.5752,-72.0662,48.81,87,100,8.05,light rain
660,Kharp,RU,66.8014,65.8081,15.15,96,100,10.36,snow
661,Pulawy,PL,51.4166,21.9694,39.22,52,49,4.0,scattered clouds
662,Akyab,MM,20.15,92.9,77.94,84,25,2.71,scattered clouds
663,Wentzville,US,38.8114,-90.8529,47.62,37,90,4.0,overcast clouds
664,Solnechnyy,RU,50.7214,136.6319,20.14,73,91,3.87,overcast clouds
665,Vanimo,PG,-2.6741,141.3028,83.1,69,92,3.85,overcast clouds
666,Puerto Suarez,BO,-18.95,-57.8,75.31,73,87,3.09,overcast clouds
667,Tuy Hoa,VN,13.0833,109.3,74.8,91,99,4.63,overcast clouds
668,Kokopo,PG,-4.352,152.2633,81.68,76,95,6.58,light rain
669,Cabedelo,BR,-6.9811,-34.8339,79.47,84,89,9.75,overcast clouds
670,Mokrousovo,RU,55.8103,66.7653,17.89,90,82,12.15,broken clouds
671,Iracoubo,GF,5.4802,-53.2011,77.94,85,95,13.13,overcast clouds
672,America Dourada,BR,-11.4553,-41.4361,73.49,65,78,5.17,broken clouds
673,Magadan,RU,59.5667,150.8,12.54,71,100,9.62,overcast clouds
674,Mul,IN,20.0667,79.6667,80.02,17,83,3.27,broken clouds
675,Dutse,NG,11.7594,9.3392,74.57,13,6,11.03,clear sky
676,Gangapur,IN,26.4833,76.7167,74.16,13,0,2.82,clear sky
677,Hambantota,LK,6.1241,81.1185,78.04,86,16,5.17,few clouds
678,Andenes,NO,69.3143,16.1194,26.58,68,40,21.85,scattered clouds
679,Mercedes,AR,-34.6515,-59.4307,68.86,61,0,1.45,clear sky
680,San Juan Evangelista,MX,17.9,-95.1333,82.44,40,51,15.57,broken clouds
681,Labuhan,ID,-6.8844,112.2051,78.89,83,96,6.82,light rain
682,Kabo,CF,7.6994,18.629,75.34,16,99,2.77,overcast clouds
683,Dali,CN,25.7,100.1833,45.72,91,37,0.65,scattered clouds
684,Adeje,ES,28.1227,-16.726,62.31,68,20,9.22,few clouds
685,Clarksdale,US,34.2001,-90.5709,64.9,29,0,13.8,clear sky
686,Eureka,US,40.8021,-124.1637,69.75,68,99,8.01,overcast clouds
687,Haimen,CN,23.1935,116.6142,55.29,74,100,22.91,overcast clouds
688,Requena,ES,39.4883,-1.1004,41.52,87,93,4.21,overcast clouds
689,Bakchar,RU,57.0186,82.0711,-1.91,99,72,3.87,broken clouds
690,Dauriya,RU,49.9333,116.8667,25.21,47,68,4.59,broken clouds
691,Abonnema,NG,4.7084,6.7931,80.6,83,37,5.26,scattered clouds
692,Aden,YE,12.7794,45.0367,80.13,61,5,3.18,clear sky
693,Caravelas,BR,-17.7125,-39.2481,76.17,83,0,5.1,clear sky
694,Aquin,HT,18.2833,-73.4,77.94,73,72,10.18,broken clouds
